id	encoding	offset	tamanho_bytes	texto	texto_traduzido	tamanho_bytes_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
2555	latin-1	0x7c31a00	47	They are big on the 'nuclear deterrent' theory.	Eles sao defensores da dissuasao nuclear	40	-7	False	-14.9
101	shift_jis	0x2da270	36	if those two were directly involved.	se esses 2 estavam|envolvidos	29	-7	False	-19.4
2533	shift_jis	0x7a333cc	143	It completely changes the nature of the strategic arms race and destroys the delicate nuclear balance...It's a weapon to be feared, believe me.	Muda completamente a natureza da corrida armamentista e destroi o delicado equilibrio nuclear..Eh uma arma a ser temida, acredite em mim	136	-7	False	-4.9
2976	shift_jis	0x9b8c898	50	That machine gun can rip you to shreds in seconds.	Essa metralhadora pode te rasgar em pedacos	43	-7	False	-14.0
590	latin-1	0x117c414	46	He should appear on your|radar as a green dot.	Ele deve aparecer no seu|radar em verde	39	-7	False	-15.2
647	shift_jis	0x152e068	34	To nuclear warhead storage, huh...	Pro deposito de nukes, neh.	27	-7	False	-20.6
1911	shift_jis	0x595a878	82	Make sure your Remote Controlled Missile doesn't get shot down by that gun camera.	Garanta q seu Missil Teleguiado n seja derrubado por aquela camera com arma	75	-7	False	-8.5
2214	shift_jis	0x67d5198	76	They'll defrost in a warm place. Probably just your bare skin would be fine.	Vao descongelar num lugar quente. Acho q so sua pele seria suficiente	69	-7	False	-9.2
2271	shift_jis	0x6a75894	137	Snake, you can't use your radar. It's confused by all of the radio interference. That ninja is giving off some kind of electrical energy!	Snake, vc nao pode usar o radar. Esta confuso com toda a interferencia. Aquele ninja esta emitindo algum tipo de energia eletrica!	130	-7	False	-5.1
2658	shift_jis	0x83eb198	132	The Russian President had actually been pushing for a much more ambitious arms reduction pact, but it was rejected by the Americans.	O Presidente russo estava empurrando por um pacto de reducao de armas muito mais ambicioso mas foi rejeitado pelos americanos	125	-7	False	-5.3
2827	shift_jis	0x9115a04	94	All you have to do is equip the mine detector and keep an eye on your radar. Use it carefully.	Vc so precisa equipar o detector de minas e ficar de olho no seu radar. Use com cuidado	87	-7	False	-7.4
3127	shift_jis	0xa2cd080	93	Anyway you can't see him with your naked eyes but there must be some way to make him show up.	Enfim, vc nao consegue ve-lo a olho nu mas deve haver alguma forma de faze-lo aparecer	86	-7	False	-7.5
1982	shift_jis	0x5c608f0	80	It's Psycho Mantis. He's controlling Meryl. That tune is his mind control music.	Eh o Psycho Mantis controlando Meryl. Essa musica eh seu controle mental.	73	-7	False	-8.8
3283	shift_jis	0xaa7c140	119	Wild field mice don't have a thick layer of fat but they can still survive the bitter winters here without hibernating.	Ratos selvagens nao tem uma camada de gordura mas conseguem sobreviver aos invernos rigorosos daqui sem hibernar	112	-7	False	-5.9
1950	shift_jis	0x5b2e938	76	Use either First Person View or Corner View Mode to get a really close look.	Use o Modo FPS ou Modo Visao de Canto pra dar uma olhada bem de perto	69	-7	False	-9.2
2844	shift_jis	0x923133c	117	The detonator is equipped with a scrambler so you don't have to worry about interference from any other radio source.	O detonador possui um embaralhador entao vc nao precisa se preocupar com interferencia de outra fonte de radio	110	-7	False	-6.0
2839	shift_jis	0x920b118	86	You can get a lot done during those five seconds Snake. How you use them is up to you.	Vc pode fazer muito durante esses 5 segundos Snake. Como usa-las depende de vc.	79	-7	False	-8.1
2914	shift_jis	0x9714a50	83	He became depressed six months after returning from Chechnya and took his own life.	Ele ficou deprimido 6 meses apos voltar da Chechenia e tirou a propria vida.	76	-7	False	-8.4
75	latin-1	0x1e4c54	53	They'd be able to hear our|engine or propeller noise.	Eles conseguiriam ouvir nosso|motor ou helice.	46	-7	False	-13.2
170	latin-1	0x407860	44	But, it all depends on|being able to isolate	Mas, tudo depende de|conseguir isolar	37	-7	False	-15.9
172	shift_jis	0x4078d8	25	And, in order to do that,	E, pra fazer isso,	18	-7	False	-28.0
260	latin-1	0x7a4ab8	40	They're not your average|grunts, either.	Eles nao sao soldados|comuns tbm.	33	-7	False	-17.5
291	latin-1	0x7f3744	64	Don't get careless just because|they don't have much experience.	Nao seja descuidado so pq|eles nao tem muita experiencia.	57	-7	False	-10.9
309	latin-1	0x90acac	57	Several people didn't show up|on the day of the exercise.	Varias pessoas nao apareceram|no dia do exercicio.	50	-7	False	-12.3
312	latin-1	0x90ad84	63	There was a report a month ago|that they were acting strangely.	Houve um relatorio ha um mes|de que agiam estranhamente.	56	-7	False	-11.1
343	latin-1	0x9e9d0c	53	And you're the only person|who can stand against him.	E vc eh a unica pessoa|que pode enfrentar ele.	46	-7	False	-13.2
387	shift_jis	0xbe0d40	30	I've got to take care of them.	Tenho que cuidar deles.	23	-7	False	-23.3
395	latin-1	0xbe0e9c	50	I don't owe anything to|this army or this country!	nao devo nada a este|exercito ou este pais!	43	-7	False	-14.0
408	latin-1	0xbe1130	51	You'd take this assignment|even without the threat.	Vc aceitaria esta missao|mesmo sem a ameaca.	44	-7	False	-13.7
431	shift_jis	0xd2caf4	32	I still love to be in the field.	ainda amo estar no campo.	25	-7	False	-21.9
470	latin-1	0xd9c62c	51	I'll only accept orders|directly from you, Colonel.	So aceito ordens|diretamente de vc, Coronel.	44	-7	False	-13.7
513	shift_jis	0xe8df98	15	You're welcome.	De nada.	8	-7	False	-46.7
551	shift_jis	0x103cbe0	51	By the way, how's the diversionary operation going?	A proposito, como esta a operacao diversiva?	44	-7	False	-13.7
564	shift_jis	0x10b8460	24	Nice to meet you, Snake.	Prazer conhece-lo	17	-7	False	-29.2
596	shift_jis	0x11e6ccc	85	You won't be able to use it in an area with strong harmonic resonance. So be careful.	Vc nao podera usa-lo numa area com forte ressonancia harmonica. Entao cuidado.	78	-7	False	-8.2
674	shift_jis	0x15fec54	32	I'm just here as your support...	Estou aqui como seu apoio	25	-7	False	-21.9
716	shift_jis	0x18d8b64	43	It looked like another heart attack, but...	Pareceu outro ataque cardiaco, mas..	36	-7	False	-16.3
720	shift_jis	0x18d8c64	54	But we won't be able to tell without doing an autopsy.	Mas nao poderemos saber sem fazer uma autopsia.	47	-7	False	-13.0
746	shift_jis	0x1b298a0	35	I appreciate your help from before.	Agradeco sua ajuda de antes.	28	-7	False	-20.0
768	shift_jis	0x1ba71ac	35	You trying to sweep me off my feet?	Esta tentando me conquistar?	28	-7	False	-20.0
787	shift_jis	0x1c07528	37	Nobody's told you anything, did they?	ninguem te disse nada, nao eh?	30	-7	False	-18.9
850	shift_jis	0x1e433a0	75	Shooting at targets and shooting at living, breathing people are different.	Atirar em alvos e atirar em pessoas vivas que respiram eh diferente.	68	-7	False	-9.3
901	shift_jis	0x218cbf8	30	...I gotta get my hands dirty.	..Tenho q sujar as maos	23	-7	False	-23.3
902	shift_jis	0x218cc28	63	These guys are professionals. You're gonna get yourself killed.	Esses caras sao profissionais. Vc vai acabar se matando.	56	-7	False	-11.1
1050	shift_jis	0x2a1c070	29	You enjoy role-playing games.	Vc curte jogos de RPG.	22	-7	False	-24.1
1131	shift_jis	0x2d4d824	22	Colonel! Take it easy.	Cel.! Se acalme	15	-7	False	-31.8
1133	shift_jis	0x2d4d8a8	14	Okay...thanks.	Ok..Obg	7	-7	False	-50.0
1177	shift_jis	0x31e51cc	32	Then we'll be able to cure them?	Entao poderemos cura-los?	25	-7	False	-21.9
1184	shift_jis	0x3222a94	29	That's why they want to avoid	Por isso querem evitar	22	-7	False	-24.1
1209	shift_jis	0x32e73f0	29	No one is coming to save you.	Ninguem vem te salvar.	22	-7	False	-24.1
1222	shift_jis	0x337208c	38	You don't wanna die like this, do you?	Vc nao quer morrer assim, quer?	31	-7	False	-18.4
1246	latin-1	0x341faf4	45	They're struggling between|freedom and order.	Estao lutando entre|liberdade e ordem.	38	-7	False	-15.6
1247	shift_jis	0x341fb34	23	And with that struggle,	E com essa luta,	16	-7	False	-30.4
1264	latin-1	0x34a2afc	45	We'll create a world dripping|with tension...	Criaremos um mundo escorrendo|tensao..	38	-7	False	-15.6
1277	latin-1	0x3522218	52	I hope you can still look at|yourself in the mirror,	Espero que ainda consiga se olhar|no espelho,	45	-7	False	-13.5
1341	shift_jis	0x372ade0	54	I doubt it. Just the nanomachines and the transmitter.	Duvido. Apenas as nanomaquinas e o transmissor.	47	-7	False	-13.0
1397	shift_jis	0x3903cf4	26	I don't have any family...	Nao tenho familia..	19	-7	False	-26.9
1411	shift_jis	0x3903f6c	44	And you were able to kill him, knowing that?	E vc conseguiu mata-lo sabendo disso?	37	-7	False	-15.9
1464	shift_jis	0x3cea064	61	It's your genes...they make you predisposed towards violence!	Sao seus genes..eles te fazem predisposto a violencia!	54	-7	False	-11.5
1576	shift_jis	0x4314e30	28	I guess it's in the genes...	Acho q ta nos genes..	21	-7	False	-25.0
1582	shift_jis	0x4314f8c	92	Yes...yes, he was Japanese and he became a special undercover investigator to nab the Mafia.	Sim..sim, ele era japones e virou investigador especial disfarcado pra pegar a Mafia.	85	-7	False	-7.6
1590	shift_jis	0x4315174	42	I never even had the chance to meet him...	Nunca tive a chance de conhece-lo..	35	-7	False	-16.7
1620	shift_jis	0x450022c	53	Snake, there's something I forgot to tell you before.	Snake, ha algo que esqueci de te contar antes.	46	-7	False	-13.2
1634	shift_jis	0x45005bc	22	How much do you weigh?	Quanto vc pesa?	15	-7	False	-31.8
1641	shift_jis	0x470542c	48	Otacon! Were there any other stealth prototypes?	Otacon! Havia outros prototipos furtivos?	41	-7	False	-14.6
1653	shift_jis	0x470565c	19	So then what is it?	Entao oq eh?	12	-7	False	-36.8
1674	shift_jis	0x4705ae4	21	Don't get in our way!	Nao atrapalhe!	14	-7	False	-33.3
1706	shift_jis	0x4cd20ec	105	Advance while hiding yourself. Pay attention to the enemies' actions and make sure you're not discovered.	Avance se escondendo. Preste atencao nas acoes dos inimigos e certifique-se de nao ser descoberto.	98	-7	False	-6.7
1721	shift_jis	0x4d58ce0	148	But don't relax just because you're in Evasion Mode. The enemies will still be looking for you, so make sure you stay hidden so they can't find you.	Mas nao relaxe so pq esta no Modo Evasao. Os inimigos ainda estarao te procurando, entao certifique-se de ficar escondido pra nao te acharem.	141	-7	False	-4.7
1724	shift_jis	0x4d58e4c	114	In any case, the most important thing is not to let the enemy see you. I want you to avoid any unnecessary combat.	De qualquer forma, o mais importante eh nao deixar o inimigo te ver. Quero que evite combate desnecessario.	107	-7	False	-6.1
1749	shift_jis	0x4f700ac	56	They must use it for transporting goods around the base.	Devem usar pra transportar mercadorias pela base.	49	-7	False	-12.5
1775	shift_jis	0x5143900	137	To call the elevator, press the button on the nearby control panel by pressing the Action Button. The elevator should show up in no time.	Pra chamar o elevador, aperte o botao no painel de controle proximo apertando o Botao de Acao. O elevador deve aparecer rapidinho.	130	-7	False	-5.1
1821	shift_jis	0x540baf4	109	After that, he joined the SVR, the Russian Foreign Intelligence Agency, which was formerly a part of the KGB.	Depois disso, se juntou ao SVR, a Agencia de Inteligencia Externa Russa, que antes fazia parte da KGB.	102	-7	False	-6.4
1843	shift_jis	0x55642ac	77	attaches to the receptors on the P53 gene, the gene which causes lung cancer.	se liga aos receptores no gene P53, o gene que causa cancer de pulmao.	70	-7	False	-9.1
1873	shift_jis	0x56e2bb0	62	Mei Ling, do you know where that transmission originated from?	Mei Ling, vc sabe de onde essa transmissao se originou?	55	-7	False	-11.3
1900	shift_jis	0x5888a80	108	And you don't have to breathe it in for it to kill you. It can enter your body through skin contact as well.	E vc nao precisa inalar pra ele te matar. Pode entrar no seu corpo atraves de contato com a pele tbm.	101	-7	False	-6.5
1932	shift_jis	0x59c759c	26	Nothing...forget about it.	Nada.. esqueca isso	19	-7	False	-26.9
2028	shift_jis	0x5eb32f0	46	So how does it stop your hands from trembling?	Entao como isso p/ suas maos de tremer?	39	-7	False	-15.2
2043	shift_jis	0x5fbd064	25	Stop it! You'll kill her!	Pare! Vai mata-la!	18	-7	False	-28.0
2055	shift_jis	0x60358f8	34	Good job with Wolf. Is Meryl okay?	Bom trabalho. Meryl ta bem?	27	-7	False	-20.6
2062	shift_jis	0x6081888	108	The guard is only human. He has to sleep and go to the bathroom like the rest of us. That'll be your chance.	O guarda eh apenas humano. Tem que dormir e ir ao banheiro como o resto de nos. Essa sera sua chance.	101	-7	False	-6.5
2104	shift_jis	0x6266090	128	To get to the underground base where Metal Gear is, you'll have to climb the Communications Tower on the north side of the cave.	Pra chegar a base subterranea onde o Metal Gear esta, vc tera que subir a Torre de Comunicacoes no lado norte da caverna.	121	-7	False	-5.5
2113	shift_jis	0x6303068	29	That's easy for you to say...	Eh facil p/ vc falar..	22	-7	False	-24.1
2159	shift_jis	0x65629e0	70	Snake, he's waiting for you. He's just circling around like a buzzard.	Snake, ele esta te esperando. So esta circulando como um urubu.	63	-7	False	-10.0
2193	shift_jis	0x66ef9cc	30	What about the satellite data?	E os dados do satelite?	23	-7	False	-23.3
2213	shift_jis	0x67d5134	80	Until they defrost, you won't be able to replenish your energy. Be very careful.	Ate descongelarem, nao conseguira repor sua energia. Tenha muito cuidado.	73	-7	False	-8.8
2224	shift_jis	0x688988c	115	Snake, hurry up and get to Metal Gear's underground base! The entrance should be towards the back of the Snowfield.	Snake, se apresse e va pra base subterranea do Metal Gear! A entrada deveria estar no fundo do Campo Nevado.	108	-7	False	-6.1
2280	shift_jis	0x6b0f0b8	110	No, you're wrong. There's at least one person whose life has gotten better as a result of your inventions. Me.	Nao, vc esta errada. Ha pelo menos uma pessoa cuja vida melhorou como resultado das suas invencoes. Eu.	103	-7	False	-6.4
2303	shift_jis	0x6c08870	60	You haven't saved your mission in a long time anyway, right?	Vc nao salvou sua missao ha muito tempo mesmo, certo?	53	-7	False	-11.7
2310	shift_jis	0x6c31980	27	Wow. You really are a hero.	Nossa vc eh um heroi	20	-7	False	-25.9
2345	shift_jis	0x6e1c13c	107	It means that a little bit of advice from friends can save you a lot of trouble. You should think about it.	Significa que um pouco de conselho de amigos pode te poupar muito problema. Vc deveria pensar nisso.	100	-7	False	-6.5
2400	shift_jis	0x7244154	64	That would be nice. I'm starting to feel like a thief already...	Seria legal. Ja estou comecando a me sentir como ladrao..	57	-7	False	-10.9
2431	shift_jis	0x73bc248	85	Well, I've got bad eyes. You probably didn't know it, but I'm wearing contact lenses.	Bem, tenho olhos ruins. Vc provavelmente nao sabia, mas uso lentes de contato.	78	-7	False	-8.2
2439	shift_jis	0x73bc530	85	It depends on how you interpret it. Like beauty, truth is in the eye of the beholder.	Depende de como vc interpreta. Como beleza, verdade esta nos olhos de quem ve.	78	-7	False	-8.2
2459	shift_jis	0x75100fc	79	Cigarettes are poison...they kill people. Didn't you hear what Dr. Hunter said?	Cigarros sao veneno..matam pessoas. Nao ouviu o que a Dra. Hunter disse?	72	-7	False	-8.9
2481	shift_jis	0x76e317c	66	Think about comrade Magnus when you are lining up your crosshairs.	Pense no camarada Magnus quando estiver alinhando sua mira.	59	-7	False	-10.6
2582	shift_jis	0x7e08ac0	127	But if plutonium enters the body through breathing or other contact, it is quickly absorbed into the bones and internal organs.	Mas se o plutonio entrar no corpo pela respiracao ou outro contato eh rapidamente absorvido nos ossos e orgaos internos.	120	-7	False	-5.5
2627	shift_jis	0x816438c	139	Current TMD systems work by a combination of THAADs, theater high altitude air defense, which intercept missiles outside of the atmosphere,	Sistemas TMD atuais funcionam por uma combinacao de THAADs theater high altitude air defense q interceptam misseis fora da atmosfera	132	-7	False	-5.0
2652	shift_jis	0x82e1e18	117	That Liquid Snake is a smart one...he knows the political climate. His actions were obviously very well calculated...	Esse Liquid Snake eh esperto..ele conhece o clima politico. Suas acoes foram obviamente muito bem calculadas..	110	-7	False	-6.0
