offset	texto	tamanho_bytes	encoding	texto_traduzido
0x154554	Furthermore, the timing of the#Ninspection must be approved by #Nthe country in question. They are not#Nallowed to do sneak inspections.	142	latin-1	Além disso, o momento da#Ninspeção deve ser aprovado pelo#Npaís em questão. Não são#Npermitidas inspeções surpresa.
0x1545ed	The country that is being investigated#Ncan even dictate the nationality of #Nthe inspectors that they will allow in.	121	latin-1	O país que está sendo investigado#Npode até ditar a nacionalidade dos#Ninspetores que permitirão entrar.
0x154671	In the late 1970's, Iraq would only#Nallow inspectors from Bulgaria and#NRussia to enter the country.	105	latin-1	No final dos anos 1970, o Iraque só#Npermitia inspetores da Bulgária e#NRússia a entrar no país.
0x1546e5	The IAEA does not even have the#Nauthority to level fines against#Ncountries who have committed#Ninfractions.	115	latin-1	A AIEA nem mesmo tem#Nautoridade para aplicar multas contra#Npaíses que cometeram#Ninfrações.
0x154763	After the Gulf War, they discovered#Nthat Iraq had been developing#Nnuclear weapons in secret right under#Nthe investigators' noses!	138	latin-1	Após a Guerra do Golfo, descobriram#Nque o Iraque estava desenvolvendo#Narmas nucleares em segredo bem debaixo#Ndo nariz dos investigadores!
0x1547f7	Unfortunately, as an organization, #Nthe IAEA just did not have the teeth to#Neffectively stop the proliferation of#Nnuclear weapons and technology.	155	latin-1	Infelizmente, como organização,#Na AIEA simplesmente não tinha dentes para#Nefetivamente parar a proliferação de#Narmas nucleares e tecnologia.
0x1548bb	In 1970, all five nuclear powers,#NAmerica, the Soviet Union, France,#NEngland and China, signed the NPT.	109	latin-1	Em 1970, todas as cinco potências nucleares,#NAmérica, União Soviética, França,#NInglaterra e China, assinaram o NPT.
0x154933	The treaty provided that the#Nnon-nuclear equipped countries could#Nreceive assistance for peaceful#Napplications of nuclear power.	137	latin-1	O tratado estipulava que os#Npaíses não equipados nuclearmente poderiam#Nreceber assistência para aplicações#Npacíficas do poder nuclear.
0x1549c7	But military applications of nuclear#Npower were strictly prohibited,	71	latin-1	Mas aplicações militares do poder#Nnuclear eram estritamente proibidas,
0x154a19	and the IAEA was given the#Nresponsibility of investigating#Ncountries who were suspected of#Nbeing in non-compliance with the NPT.	137	latin-1	e a AIEA recebeu a#Nresponsabilidade de investigar#Npaíses suspeitos de#Nestarem em não-conformidade com o NPT.
0x154aad	But the IAEA could not stop the#Nproliferation of nuclear weapons either.	75	latin-1	Mas a AIEA também não conseguiu parar#Na proliferação de armas nucleares.
0x154b03	Not only could not the IAEA levy any#Npenalties against violating nations, but#Nit became impossible to distinguish#Nbetween...	133	latin-1	Não só a AIEA não podia aplicar#Npenalidades contra nações violadoras, mas#Nse tornou impossível distinguir#Nentre...
0x154b93	...technologies which would lead to#Nmilitary development and#Ntechnologies which were for#Ncivilian applications.	120	latin-1	...tecnologias que levariam ao#Ndesenvolvimento militar e#Ntecnologias que eram para#Naplicações civis.
0x156b6f	2Ð02Ë	9	latin-1	2Ð02Ë
0x156b7c	2&Ì&0	11	latin-1	2&Ì&0
0x15a4ef	¿`0B1	11	latin-1	¿`0B1
0x15a54b	I3ｯ@ﾃ	5	shift_jis	I3ｯ@ﾃ
0x15a551	I cannot believe it! Dr. Naomi working#Nwith the terrorists...	65	latin-1	Não posso acreditar! Dra. Naomi trabalhando#Ncom os terroristas...
0x15a59d	I don't want to believe it either.	34	shift_jis	Eu também não quero acreditar.
0x15a5c3	-3ｯ@ﾃ	5	shift_jis	-3ｯ@ﾃ
0x15a5ca	But if what Campbell says is true...	36	shift_jis	Mas se o que Campbell diz é verdade...
0x15a5f9	I know. Nastasha, have you ever heard#Nof FoxDie?	51	latin-1	Eu sei. Nastasha, você já ouviu#Nfalar de FoxDie?
0x15a636	FoxDie?#NNo, sorry...I've never heard of it.	47	latin-1	FoxDie?#NNão, desculpe...nunca ouvi falar.
0x15a670	Oh well....Forget about it.	27	shift_jis	Ah bem...Esqueça.
0x15a6b8	Snake, forget about Dr. Naomi.#NRight now the most important thing#Nyou have to worry about is reinserting#Nthat PAL code.	128	latin-1	Snake, esqueça a Dra. Naomi.#NAgora a coisa mais importante#Ncom que você tem que se preocupar é reinserir#Naquele código PAL.
0x15a777	Nastasha, I'm going to ask you one#Nmore time.#NDo you know anything about FoxDie#Nand the real nature of this operation?	127	latin-1	Nastasha, vou perguntar mais#Numa vez.#NVocê sabe alguma coisa sobre FoxDie#Ne a verdadeira natureza desta operação?
0x15a801	Sorry. I have not been told anything#Nabout that.	51	latin-1	Desculpe. Não me disseram nada#Nsobre isso.
0x15a83f	That's funny. The Colonel said almost#Nexactly the same thing.	64	latin-1	Que engraçado. O Coronel disse quase#Nexatamente a mesma coisa.
0x15a89f	Sorry. I didn't mean to sound sarcastic.#NI believe you...	60	latin-1	Desculpe. Não quis soar sarcástico.#NEu acredito em você...
0x15a8e0	0=11	12	shift_jis	0=11
0x15a93d	73ｯ@ﾃ	5	shift_jis	73ｯ@ﾃ
0x15a943	Snake, you are in danger!#NGet out of there!	47	latin-1	Snake, você está em perigo!#NSaia daí!
0x15a97c	Yeah but how?	14	shift_jis	Sim, mas como?
0x15a9b3	Isn't there someone who knows this#Nbase...?	46	latin-1	Não há alguém que conhece esta#Nbase...?
0x15a9e5	43ｯ@ﾃ	5	shift_jis	43ｯ@ﾃ
0x15a9ec	Dr. Emmerich! Maybe he can do#Nsomething.	43	latin-1	Dr. Emmerich! Talvez ele possa fazer#Nalguma coisa.
0x15aa33	All you can do is wait for Dr. Emmerich#Nto open the door. Stay alive, Snake.	80	latin-1	Tudo que você pode fazer é esperar Dr. Emmerich#Nabrir a porta. Fique vivo, Snake.
0x15ab54	I am a military analyst and an expert#Non high-tech weapons, but I do not#Nknow anything about Metal Gear.	110	latin-1	Sou analista militar e especialista#Nem armas de alta tecnologia, mas não#Nsei nada sobre Metal Gear.
0x15abf5	.1 1	7	shift_jis	.1 1
0x15ac15	It probably uses some kind of#Nelectronic targeting equipment similar#Nto a tank.	85	latin-1	Provavelmente usa algum tipo de#Nequipamento eletrônico de mira similar#Na um tanque.
0x15ac75	If you use chaff, you should be able#Nto confuse it for a little while.	73	latin-1	Se usar chaff, deveria conseguir#Nconfundi-lo por um tempinho.
0x15ae6b	.111	9	shift_jis	.111
0x15af83	Radome stands for radar dome. It is a#Ncover protecting a super-sensitive#Nelectronic scanning array.	105	latin-1	Radome significa domo de radar. É uma#Ncobertura protegendo um conjunto#Neletrônico de varredura super-sensível.
0x15aff7	Almost all modern combat aircraft#Nhave them.	47	latin-1	Quase todas as aeronaves de combate#Nmodernas têm um.
0x15b031	It is not just a radar system in there.#NThat radome probably contains#Ninfrared sensors, motion detectors,#Nand other quipment, too.	139	latin-1	Não é apenas um sistema de radar lá.#NAquele radome provavelmente contém#Nsensores infravermelhos, detectores de movimento#Ne outros equipamentos também.
0x15b0c7	It is like a combination of eyes, ears#Nand nose all rolled into one.#NIf you could destroy that you might#Nhave a chance...	130	latin-1	É como uma combinação de olhos, ouvidos#Ne nariz tudo junto.#NSe pudesse destruir isso talvez#Ntivesse uma chance...
0x15b172	Use your Stinger missiles carefully. #NIf you run out, you'll have no chance#Nto win.	89	latin-1	Use seus mísseis Stinger com cuidado.#NSe acabarem, não terá chance#Nde vencer.
0x15b5cf	S3ｯ@ﾃ	5	shift_jis	S3ｯ@ﾃ
0x15b5d5	Snake, it is just you and Liquid now.#NThere's no advice I can give you.	75	latin-1	Snake, agora são só você e Liquid.#NNão há conselho que possa dar.
0x15b624	.3ｯ@ﾃ	5	shift_jis	.3ｯ@ﾃ
0x15b62b	Trust yourself! You have got to win!!	37	shift_jis	Confie em si mesmo! Você tem que vencer!!
0x15b653	ú5õ0	12	latin-1	ú5õ0
0x15ec4f	wþ0B1	11	latin-1	wþ0B1
0x15ec6f	wÜw×0	12	latin-1	wÜw×0
0x15ecaf	There is a big difference between#Nconventional weapons and weapons#Nof mass destruction.	93	latin-1	Há uma grande diferença entre#Narmas convencionais e armas#Nde destruição em massa.
0x15ed16	Conventional weapons are intended#Nfor use against military targets, but#Nnuclear weapons are used against#Nnoncombatants.	129	latin-1	Armas convencionais são destinadas#Npara uso contra alvos militares, mas#Narmas nucleares são usadas contra#Nnão-combatentes.
0x15ed9b	]3ｯ@ﾃ	5	shift_jis	]3ｯ@ﾃ
0x15eda2	Nukes are designed to kill tens of#Nthousands of innocent civilians in#Na flash.	84	latin-1	Armas nucleares são projetadas para matar#Ndezenas de milhares de civis inocentes#Nnum lampejo.
0x15ee01	That is why nuclear weapons are#Nso evil.	43	latin-1	É por isso que armas nucleares são#Ntão malignas.
0x15ee35	81 1	7	shift_jis	81 1
0x15ee55	Those who forget the past are#Ndoomed to repeat it. That is why#Nthe world must never forget Hiroshima#Nand Nagasaki.	123	latin-1	Aqueles que esquecem o passado estão#Ncondenados a repeti-lo. É por isso que#No mundo nunca deve esquecer Hiroshima#Ne Nagasaki.
0x15eef8	Nuclear weapons are destructive#Nenough to kill every living thing#Non Earth...	84	latin-1	Armas nucleares são destrutivas#No suficiente para matar tudo vivo#Nna Terra...
0x15ef50	U3ｯ@ﾃ	5	shift_jis	U3ｯ@ﾃ
0x15ef57	and to render the planet#Nuninhabitable for tens of thousands#Nof years.	76	latin-1	e tornar o planeta#Ninabitável por dezenas de milhares#Nde anos.
0x15efc5	i3ｯ@ﾃ	5	shift_jis	i3ｯ@ﾃ
0x15efcb	In the history of mankind, there has#Nnever been a weapon created which#Nwas not later used.	97	latin-1	Na história da humanidade, nunca houve#Numa arma criada que#Nnão foi posteriormente usada.
0x15f030	l3ｯ@ﾃ	5	shift_jis	l3ｯ@ﾃ
0x15f037	If we do not do something, we are just#Ngoing to blow ourselves up. There's#Nno doubt about it.	99	latin-1	Se não fizermos algo, vamos simplesmente#Nnos explodir. Não há#Ndúvida sobre isso.
0x15f09e	f3ｯ@ﾃ	5	shift_jis	f3ｯ@ﾃ
0x15f0a5	As long as nuclear weapons exist, we#Nhave the sword of Damocles hanging#Nover our heads.	93	latin-1	Enquanto armas nucleares existirem, temos#Na espada de Dâmocles pendurada#Nsobre nossas cabeças.
0x15f582	8111	9	shift_jis	8111
0x16286b	;Þ0;Ù	9	latin-1	;Þ0;Ù
0x162878	" Ú0	11	latin-1	" Ú0
0x163186	!&Ì&0	11	latin-1	!&Ì&0
0x165856	!òÂ0	11	latin-1	!òÂ0
0x166af7	S0B1	11	latin-1	S0B1
0x16b1a8	Y0B1	11	latin-1	Y0B1
0x16b1c8	Y~Yy0	12	latin-1	Y~Yy0
0x16b1dd	##d0	10	latin-1	##d0
0x16b208	That stuff that is flowing in those#Nditches on the 1st floor must be#Nradioactive nuclear waste water.	107	latin-1	Aquela coisa que está fluindo naquelas#Nvalas no 1º andar deve ser#Nágua radioativa de lixo nuclear.
0x16b27e	You had better stay away from it. You#Nare already exposed enough just by#Nbeing in that area. Any further#Nexposure could be fatal.	138	latin-1	É melhor você ficar longe disso. Você#Njá está exposto o suficiente apenas por#Nestar naquela área. Qualquer exposição#Nadicional pode ser fatal.
0x16b313	That place does not have a nuclear#Nprocessing facility.	58	latin-1	Aquele lugar não tem uma instalação#Nde processamento nuclear.
0x16b358	It must be some other kind of nuclear#Nmaterial that is leaking besides the#Ndismantled nuclear warheads...	111	latin-1	Deve ser algum outro tipo de material#Nnuclear vazando além das#Nogivas nucleares desmontadas...
0x16b3d2	...probably spent nuclear fuel or#Nsomething.	47	latin-1	...provavelmente combustível nuclear gasto#Nou algo assim.
0x16b40a	71 1	7	shift_jis	71 1
0x16b42a	Anytime fuel is burned in a nuclear#Nreactor, it will always produce, as a#Nwaste product,	94	latin-1	Sempre que combustível é queimado num#Nreator nuclear, sempre produzirá, como#Nproduto residual,
0x16b493	some spent-fuel mixed with highly#Ntoxic, radioactive compounds.	66	latin-1	combustível gasto misturado com compostos#Naltamente tóxicos e radioativos.
0x16b4e0	Spent nuclear fuel stays radioactive#Nfor 300 years. In other words, this#Nmaterial will remain lethal for the next#Nthree centuries.	139	latin-1	Combustível nuclear gasto fica radioativo#Npor 300 anos. Em outras palavras, este#Nmaterial permanecerá letal pelos próximos#Ntrês séculos.
0x16b594	There was a time when we thought it#Nwas safe to seal the nuclear waste in#Nspecial containers...	101	latin-1	Houve uma época em que pensávamos ser#Nseguro selar o lixo nuclear em#Ncontêineres especiais...
0x16b604	and bury it in a layer of rock salt#Nwithout much exposure to#Nunderground water.	85	latin-1	e enterrá-lo numa camada de sal de rocha#Nsem muita exposição à#Nágua subterrânea.
0x16b664	Even though we now know there are#Nbig problems with that, we still do not#Nhave an effective disposal solution.	116	latin-1	Mesmo que agora saibamos que há#Ngrandes problemas com isso, ainda não#Ntemos uma solução eficaz de descarte.
0x16b6e2	Most of the nuclear waste we produce#Nis just shoved underground with no#Nintention of ever processing it.	111	latin-1	A maior parte do lixo nuclear que produzimos#Né simplesmente empurrado para baixo da terra#Nsem intenção de processá-lo.
0x16b755	@3ｯ@ﾃ	5	shift_jis	@3ｯ@ﾃ
0x16b75c	It is like an ostrich with its head in#Nthe sand. No?	55	latin-1	É como um avestruz com a cabeça#Nna areia. Não?
0x16b7bc	There is a process which involves#Nmixing the nuclear waste with low#Ngrade uranium to convert it into a#Nmixed oxide (MOX) fuel...	137	latin-1	Há um processo que envolve#Nmisturar o lixo nuclear com urânio#Nde baixo grau para convertê-lo num#Ncombustível de óxido misto (MOX)...
0x16b850	...for burning in light water reactors,#Nusually in the form of glass logs.	77	latin-1	...para queimar em reatores de água leve,#Ngeralmente na forma de toras de vidro.
0x16b8a8	But MOX contaminates a nuclear#Nreactor more quickly than low grade#Nuranium. It is also highly toxic.	106	latin-1	Mas MOX contamina um reator#Nnuclear mais rapidamente que urânio de#Nbaixo grau. Também é altamente tóxico.
0x16b91d	It is economically unfeasible unless#Nthe price of uranium is more than four#Ntimes what it currently is.	109	latin-1	É economicamente inviável a menos que#No preço do urânio seja mais de quatro#Nvezes o que é atualmente.
0x16b995	Not only that, you cannot ignore the#Ndanger inherent in transporting the#NMOX from the processing factories to#Nthe nuclear reactors.	140	latin-1	Não só isso, você não pode ignorar o#Nperigo inerente em transportar o#NMOX das fábricas de processamento para#Nos reatores nucleares.
0x16ba2c	An accident could lead to radioactive#Ncontamination or the materials could#Nbe hijacked by terrorists...	109	latin-1	Um acidente pode levar à contaminação#Nradioativa ou os materiais podem#Nser sequestrados por terroristas...
0x16baa4	No, I do not think MOX could be#Ncalled a viable solution to the problem#Nof plutonium disposal.	100	latin-1	Não, não acho que MOX possa ser#Nchamado de solução viável para o problema#Ndo descarte de plutônio.
0x16bb31	There is only one effective use for#Nnuclear waste.	53	latin-1	Há apenas um uso eficaz para#Nlixo nuclear.
0x16bb70	Military applications. You see, after#Nchemical reprocessing, they can#Nseparate plutonium from the nuclear#Nwaste.	122	latin-1	Aplicações militares. Veja, após#Nreprocessamento químico, podem#Nseparar plutônio do lixo#Nnuclear.
0x16bbee	a3ｯ@ﾃ	5	shift_jis	a3ｯ@ﾃ
0x16bbf5	Nuclear weapons normally use military#Ngrade plutonium 239 with a purity of#N93-94%.	88	latin-1	Armas nucleares normalmente usam plutônio#N239 de grau militar com pureza de#N93-94%.
0x16bc58	It is made in special nuclear reactors#Ndesigned for military applications.	77	latin-1	É feito em reatores nucleares especiais#Nprojetados para aplicações militares.
0x16bca9	e3ｯ@ﾃ	5	shift_jis	e3ｯ@ﾃ
0x16bcb0	On the other hand, the plutonium in#Nspent nuclear fuel only has a purity of#Nabout 60%.	92	latin-1	Por outro lado, o plutônio no#Ncombustível nuclear gasto só tem pureza#Nde cerca de 60%.
0x16bd17	But that does not mean that spent#Nnuclear fuel cannot be used for#Nmilitary applications.	94	latin-1	Mas isso não significa que combustível#Nnuclear gasto não pode ser usado para#Naplicações militares.
